,,,-0.0801,0.082,,9.43E-04,2.34E+08,,8.20E-04
,,,-0.08,0.0812,,9.45E-04,2.35E+08,,8.12E-04
,,,-0.0799,0.082,,9.48E-04,2.35E+08,,8.20E-04
,,,-0.0798,0.082,,9.50E-04,2.36E+08,,8.20E-04
,,,-0.0797,0.0824,,9.53E-04,2.37E+08,,8.24E-04
,,,-0.0796,0.0816,,9.55E-04,2.37E+08,,8.16E-04
,,,-0.0795,0.0824,,9.58E-04,2.38E+08,,8.24E-04
,,,-0.0794,0.082,,9.60E-04,2.39E+08,,8.20E-04
,,,-0.0793,0.082,,9.63E-04,2.39E+08,,8.20E-04
,,,-0.0792,0.082,,9.65E-04,2.40E+08,,8.20E-04
,,,-0.0791,0.082,,9.68E-04,2.40E+08,,8.20E-04
,,,-0.079,0.0828,,9.70E-04,2.41E+08,,8.28E-04
,,,-0.0789,0.0824,,9.73E-04,2.42E+08,,8.24E-04
,,,-0.0788,0.082,,9.75E-04,2.42E+08,,8.20E-04
,,,-0.0787,0.082,,9.78E-04,2.43E+08,,8.20E-04
,,,-0.0786,0.0824,,9.80E-04,2.43E+08,,8.24E-04
,,,-0.0785,0.0812,,9.83E-04,2.44E+08,,8.12E-04
,,,-0.0784,0.082,,9.85E-04,2.45E+08,,8.20E-04
,,,-0.0783,0.0824,,9.88E-04,2.45E+08,,8.24E-04
,,,-0.0782,0.0812,,9.90E-04,2.46E+08,,8.12E-04
,,,-0.0781,0.0808,,9.93E-04,2.47E+08,,8.08E-04
,,,-0.078,0.082,,9.95E-04,2.47E+08,,8.20E-04
,,,-0.0779,0.0828,,9.98E-04,2.48E+08,,8.28E-04
,,,-0.0778,0.0824,,1.00E-03,2.48E+08,,8.24E-04
,,,-0.0777,0.082,,1.00E-03,2.49E+08,,8.20E-04
,,,-0.0776,0.0824,,1.01E-03,2.50E+08,,8.24E-04
,,,-0.0775,0.0812,,1.01E-03,2.50E+08,,8.12E-04
,,,-0.0774,0.082,,1.01E-03,2.51E+08,,8.20E-04
,,,-0.0773,0.0824,,1.01E-03,2.52E+08,,8.24E-04
,,,-0.0772,0.0816,,1.02E-03,2.52E+08,,8.16E-04
,,,-0.0771,0.0816,,1.02E-03,2.53E+08,,8.16E-04
,,,-0.077,0.082,,1.02E-03,2.53E+08,,8.20E-04
,,,-0.0769,0.082,,1.02E-03,2.54E+08,,8.20E-04
,,,-0.0768,0.082,,1.03E-03,2.55E+08,,8.20E-04
,,,-0.0767,0.0824,,1.03E-03,2.55E+08,,8.24E-04
,,,-0.0766,0.082,,1.03E-03,2.56E+08,,8.20E-04
,,,-0.0765,0.0824,,1.03E-03,2.57E+08,,8.24E-04
,,,-0.0764,0.0824,,1.04E-03,2.57E+08,,8.24E-04
,,,-0.0763,0.0816,,1.04E-03,2.58E+08,,8.16E-04
,,,-0.0762,0.0824,,1.04E-03,2.58E+08,,8.24E-04
,,,-0.0761,0.082,,1.04E-03,2.59E+08,,8.20E-04
,,,-0.076,0.0816,,1.05E-03,2.60E+08,,8.16E-04
,,,-0.0759,0.0816,,1.05E-03,2.60E+08,,8.16E-04
,,,-0.0758,0.0824,,1.05E-03,2.61E+08,,8.24E-04
,,,-0.0757,0.0812,,1.05E-03,2.62E+08,,8.12E-04
,,,-0.0756,0.0816,,1.06E-03,2.62E+08,,8.16E-04
,,,-0.0755,0.0824,,1.06E-03,2.63E+08,,8.24E-04
,,,-0.0754,0.082,,1.06E-03,2.63E+08,,8.20E-04
,,,-0.0753,0.0812,,1.06E-03,2.64E+08,,8.12E-04
,,,-0.0752,0.0824,,1.07E-03,2.65E+08,,8.24E-04
,,,-0.0751,0.0816,,1.07E-03,2.65E+08,,8.16E-04
,,,-0.075,0.0812,,1.07E-03,2.66E+08,,8.12E-04
,,,-0.0749,0.082,,1.07E-03,2.66E+08,,8.20E-04
,,,-0.0748,0.082,,1.08E-03,2.67E+08,,8.20E-04
,,,-0.0747,0.0828,,1.08E-03,2.68E+08,,8.28E-04
,,,-0.0746,0.082,,1.08E-03,2.68E+08,,8.20E-04
,,,-0.0745,0.082,,1.08E-03,2.69E+08,,8.20E-04
,,,-0.0744,0.0812,,1.09E-03,2.70E+08,,8.12E-04
,,,-0.0743,0.0816,,1.09E-03,2.70E+08,,8.16E-04
,,,-0.0742,0.0828,,1.09E-03,2.71E+08,,8.28E-04
,,,-0.0741,0.0816,,1.09E-03,2.71E+08,,8.16E-04
,,,-0.074,0.0824,,1.10E-03,2.72E+08,,8.24E-04
,,,-0.0739,0.0812,,1.10E-03,2.73E+08,,8.12E-04
,,,-0.0738,0.0824,,1.10E-03,2.73E+08,,8.24E-04
,,,-0.0737,0.0816,,1.10E-03,2.74E+08,,8.16E-04
,,,-0.0736,0.0808,,1.11E-03,2.75E+08,,8.08E-04
,,,-0.0735,0.082,,1.11E-03,2.75E+08,,8.20E-04
,,,-0.0734,0.082,,1.11E-03,2.76E+08,,8.20E-04
,,,-0.0733,0.0816,,1.11E-03,2.76E+08,,8.16E-04
,,,-0.0732,0.0812,,1.12E-03,2.77E+08,,8.12E-04
,,,-0.0731,0.0812,,1.12E-03,2.78E+08,,8.12E-04
,,,-0.073,0.0816,,1.12E-03,2.78E+08,,8.16E-04
,,,-0.0729,0.0816,,1.12E-03,2.79E+08,,8.16E-04
,,,-0.0728,0.0816,,1.13E-03,2.80E+08,,8.16E-04
,,,-0.0727,0.0808,,1.13E-03,2.80E+08,,8.08E-04
,,,-0.0726,0.0816,,1.13E-03,2.81E+08,,8.16E-04
,,,-0.0725,0.0812,,1.13E-03,2.81E+08,,8.12E-04
,,,-0.0724,0.0812,,1.14E-03,2.82E+08,,8.12E-04
,,,-0.0723,0.0816,,1.14E-03,2.83E+08,,8.16E-04
,,,-0.0722,0.082,,1.14E-03,2.83E+08,,8.20E-04
,,,-0.0721,0.0816,,1.14E-03,2.84E+08,,8.16E-04
,,,-0.072,0.082,,1.15E-03,2.84E+08,,8.20E-04
,,,-0.0719,0.0824,,1.15E-03,2.85E+08,,8.24E-04
,,,-0.0718,0.0824,,1.15E-03,2.86E+08,,8.24E-04
,,,-0.0717,0.0812,,1.15E-03,2.86E+08,,8.12E-04
,,,-0.0716,0.082,,1.16E-03,2.87E+08,,8.20E-04
,,,-0.0715,0.082,,1.16E-03,2.88E+08,,8.20E-04
,,,-0.0714,0.082,,1.16E-03,2.88E+08,,8.20E-04
,,,-0.0713,0.0816,,1.16E-03,2.89E+08,,8.16E-04
,,,-0.0712,0.0824,,1.17E-03,2.89E+08,,8.24E-04
,,,-0.0711,0.082,,1.17E-03,2.90E+08,,8.20E-04
,,,-0.071,0.0816,,1.17E-03,2.91E+08,,8.16E-04
,,,-0.0709,0.0812,,1.17E-03,2.91E+08,,8.12E-04
,,,-0.0708,0.082,,1.18E-03,2.92E+08,,8.20E-04
,,,-0.0707,0.0824,,1.18E-03,2.93E+08,,8.24E-04
,,,-0.0706,0.082,,1.18E-03,2.93E+08,,8.20E-04
,,,-0.0705,0.0824,,1.18E-03,2.94E+08,,8.24E-04
,,,-0.0704,0.082,,1.19E-03,2.94E+08,,8.20E-04
,,,-0.0703,0.0812,,1.19E-03,2.95E+08,,8.12E-04
,,,-0.0702,0.0812,,1.19E-03,2.96E+08,,8.12E-04
,,,-0.0701,0.0816,,1.19E-03,2.96E+08,,8.16E-04
,,,-0.07,0.0824,,1.20E-03,2.97E+08,,8.24E-04
,,,-0.0699,0.0824,,1.20E-03,2.98E+08,,8.24E-04
,,,-0.0698,0.0816,,1.20E-03,2.98E+08,,8.16E-04
,,,-0.0697,0.0812,,1.20E-03,2.99E+08,,8.12E-04
,,,-0.0696,0.0824,,1.21E-03,2.99E+08,,8.24E-04
,,,-0.0695,0.0812,,1.21E-03,3.00E+08,,8.12E-04
,,,-0.0694,0.082,,1.21E-03,3.01E+08,,8.20E-04
,,,-0.0693,0.0824,,1.21E-03,3.01E+08,,8.24E-04
,,,-0.0692,0.0824,,1.22E-03,3.02E+08,,8.24E-04
,,,-0.0691,0.0812,,1.22E-03,3.03E+08,,8.12E-04
,,,-0.069,0.0824,,1.22E-03,3.03E+08,,8.24E-04
,,,-0.0689,0.082,,1.22E-03,3.04E+08,,8.20E-04
,,,-0.0688,0.0816,,1.23E-03,3.04E+08,,8.16E-04
,,,-0.0687,0.0816,,1.23E-03,3.05E+08,,8.16E-04
,,,-0.0686,0.0824,,1.23E-03,3.06E+08,,8.24E-04
,,,-0.0685,0.0824,,1.23E-03,3.06E+08,,8.24E-04
,,,-0.0684,0.082,,1.24E-03,3.07E+08,,8.20E-04
,,,-0.0683,0.0824,,1.24E-03,3.07E+08,,8.24E-04
,,,-0.0682,0.0816,,1.24E-03,3.08E+08,,8.16E-04
,,,-0.0681,0.0812,,1.24E-03,3.09E+08,,8.12E-04
,,,-0.068,0.0808,,1.25E-03,3.09E+08,,8.08E-04
,,,-0.0679,0.0824,,1.25E-03,3.10E+08,,8.24E-04
,,,-0.0678,0.082,,1.25E-03,3.11E+08,,8.20E-04
,,,-0.0677,0.0824,,1.25E-03,3.11E+08,,8.24E-04
,,,-0.0676,0.0808,,1.26E-03,3.12E+08,,8.08E-04
,,,-0.0675,0.0816,,1.26E-03,3.12E+08,,8.16E-04
,,,-0.0674,0.082,,1.26E-03,3.13E+08,,8.20E-04
,,,-0.0673,0.082,,1.26E-03,3.14E+08,,8.20E-04
,,,-0.0672,0.0816,,1.27E-03,3.14E+08,,8.16E-04
,,,-0.0671,0.0824,,1.27E-03,3.15E+08,,8.24E-04
,,,-0.067,0.0816,,1.27E-03,3.16E+08,,8.16E-04
,,,-0.0669,0.0824,,1.27E-03,3.16E+08,,8.24E-04
,,,-0.0668,0.082,,1.28E-03,3.17E+08,,8.20E-04
,,,-0.0667,0.0812,,1.28E-03,3.17E+08,,8.12E-04
,,,-0.0666,0.0816,,1.28E-03,3.18E+08,,8.16E-04
,,,-0.0665,0.082,,1.28E-03,3.19E+08,,8.20E-04
,,,-0.0664,0.0812,,1.29E-03,3.19E+08,,8.12E-04
,,,-0.0663,0.082,,1.29E-03,3.20E+08,,8.20E-04
,,,-0.0662,0.082,,1.29E-03,3.21E+08,,8.20E-04
,,,-0.0661,0.082,,1.29E-03,3.21E+08,,8.20E-04
,,,-0.066,0.0828,,1.30E-03,3.22E+08,,8.28E-04
,,,-0.0659,0.0824,,1.30E-03,3.22E+08,,8.24E-04
,,,-0.0658,0.082,,1.30E-03,3.23E+08,,8.20E-04
,,,-0.0657,0.0816,,1.30E-03,3.24E+08,,8.16E-04
,,,-0.0656,0.0824,,1.31E-03,3.24E+08,,8.24E-04
,,,-0.0655,0.0824,,1.31E-03,3.25E+08,,8.24E-04
,,,-0.0654,0.082,,1.31E-03,3.25E+08,,8.20E-04
,,,-0.0653,0.0824,,1.31E-03,3.26E+08,,8.24E-04
,,,-0.0652,0.0824,,1.32E-03,3.27E+08,,8.24E-04
,,,-0.0651,0.0824,,1.32E-03,3.27E+08,,8.24E-04
,,,-0.065,0.082,,1.32E-03,3.28E+08,,8.20E-04
,,,-0.0649,0.0824,,1.32E-03,3.29E+08,,8.24E-04
,,,-0.0648,0.0824,,1.33E-03,3.29E+08,,8.24E-04
,,,-0.0647,0.0816,,1.33E-03,3.30E+08,,8.16E-04
,,,-0.0646,0.0828,,1.33E-03,3.30E+08,,8.28E-04
,,,-0.0645,0.0832,,1.33E-03,3.31E+08,,8.32E-04
,,,-0.0644,0.082,,1.34E-03,3.32E+08,,8.20E-04
,,,-0.0643,0.0824,,1.34E-03,3.32E+08,,8.24E-04
,,,-0.0642,0.0824,,1.34E-03,3.33E+08,,8.24E-04
,,,-0.0641,0.0824,,1.34E-03,3.34E+08,,8.24E-04
,,,-0.064,0.0824,,1.35E-03,3.34E+08,,8.24E-04
,,,-0.0639,0.0824,,1.35E-03,3.35E+08,,8.24E-04
,,,-0.0638,0.0816,,1.35E-03,3.35E+08,,8.16E-04
,,,-0.0637,0.0812,,1.35E-03,3.36E+08,,8.12E-04
,,,-0.0636,0.082,,1.36E-03,3.37E+08,,8.20E-04
,,,-0.0635,0.0824,,1.36E-03,3.37E+08,,8.24E-04
,,,-0.0634,0.0828,,1.36E-03,3.38E+08,,8.28E-04
,,,-0.0633,0.0816,,1.36E-03,3.39E+08,,8.16E-04
,,,-0.0632,0.0816,,1.37E-03,3.39E+08,,8.16E-04
,,,-0.0631,0.082,,1.37E-03,3.40E+08,,8.20E-04
,,,-0.063,0.082,,1.37E-03,3.40E+08,,8.20E-04
,,,-0.0629,0.0824,,1.37E-03,3.41E+08,,8.24E-04
,,,-0.0628,0.082,,1.38E-03,3.42E+08,,8.20E-04
,,,-0.0627,0.0824,,1.38E-03,3.42E+08,,8.24E-04
,,,-0.0626,0.0816,,1.38E-03,3.43E+08,,8.16E-04
,,,-0.0625,0.082,,1.38E-03,3.43E+08,,8.20E-04
,,,-0.0624,0.082,,1.39E-03,3.44E+08,,8.20E-04
,,,-0.0623,0.0824,,1.39E-03,3.45E+08,,8.24E-04
,,,-0.0622,0.082,,1.39E-03,3.45E+08,,8.20E-04
,,,-0.0621,0.0816,,1.39E-03,3.46E+08,,8.16E-04
,,,-0.062,0.0824,,1.40E-03,3.47E+08,,8.24E-04
,,,-0.0619,0.0816,,1.40E-03,3.47E+08,,8.16E-04
,,,-0.0618,0.0812,,1.40E-03,3.48E+08,,8.12E-04
,,,-0.0617,0.0812,,1.40E-03,3.48E+08,,8.12E-04
,,,-0.0616,0.0828,,1.41E-03,3.49E+08,,8.28E-04
,,,-0.0615,0.0824,,1.41E-03,3.50E+08,,8.24E-04
,,,-0.0614,0.082,,1.41E-03,3.50E+08,,8.20E-04
,,,-0.0613,0.082,,1.41E-03,3.51E+08,,8.20E-04
,,,-0.0612,0.082,,1.42E-03,3.52E+08,,8.20E-04
,,,-0.0611,0.0824,,1.42E-03,3.52E+08,,8.24E-04
,,,-0.061,0.082,,1.42E-03,3.53E+08,,8.20E-04
,,,-0.0609,0.0824,,1.42E-03,3.53E+08,,8.24E-04
,,,-0.0608,0.0816,,1.43E-03,3.54E+08,,8.16E-04
,,,-0.0607,0.0816,,1.43E-03,3.55E+08,,8.16E-04
,,,-0.0606,0.0816,,1.43E-03,3.55E+08,,8.16E-04
,,,-0.0605,0.082,,1.43E-03,3.56E+08,,8.20E-04
,,,-0.0604,0.0816,,1.44E-03,3.57E+08,,8.16E-04
,,,-0.0603,0.0824,,1.44E-03,3.57E+08,,8.24E-04
,,,-0.0602,0.082,,1.44E-03,3.58E+08,,8.20E-04
,,,-0.0601,0.0816,,1.44E-03,3.58E+08,,8.16E-04
,,,-0.06,0.082,,1.45E-03,3.59E+08,,8.20E-04
,,,-0.0599,0.082,,1.45E-03,3.60E+08,,8.20E-04
,,,-0.0598,0.0836,,1.45E-03,3.60E+08,,8.36E-04
,,,-0.0597,0.0832,,1.45E-03,3.61E+08,,8.32E-04
,,,-0.0596,0.082,,1.46E-03,3.62E+08,,8.20E-04
,,,-0.0595,0.082,,1.46E-03,3.62E+08,,8.20E-04
,,,-0.0594,0.0816,,1.46E-03,3.63E+08,,8.16E-04
,,,-0.0593,0.082,,1.46E-03,3.63E+08,,8.20E-04
,,,-0.0592,0.0812,,1.47E-03,3.64E+08,,8.12E-04
,,,-0.0591,0.082,,1.47E-03,3.65E+08,,8.20E-04
,,,-0.059,0.082,,1.47E-03,3.65E+08,,8.20E-04
,,,-0.0589,0.082,,1.47E-03,3.66E+08,,8.20E-04
,,,-0.0588,0.082,,1.48E-03,3.66E+08,,8.20E-04
,,,-0.0587,0.0812,,1.48E-03,3.67E+08,,8.12E-04
,,,-0.0586,0.0812,,1.48E-03,3.68E+08,,8.12E-04
,,,-0.0585,0.0828,,1.48E-03,3.68E+08,,8.28E-04
,,,-0.0584,0.0828,,1.49E-03,3.69E+08,,8.28E-04
,,,-0.0583,0.0824,,1.49E-03,3.70E+08,,8.24E-04
,,,-0.0582,0.0808,,1.49E-03,3.70E+08,,8.08E-04
,,,-0.0581,0.0816,,1.49E-03,3.71E+08,,8.16E-04
,,,-0.058,0.0824,,1.50E-03,3.71E+08,,8.24E-04
,,,-0.0579,0.082,,1.50E-03,3.72E+08,,8.20E-04
,,,-0.0578,0.0824,,1.50E-03,3.73E+08,,8.24E-04
,,,-0.0577,0.0824,,1.50E-03,3.73E+08,,8.24E-04
,,,-0.0576,0.0824,,1.51E-03,3.74E+08,,8.24E-04
,,,-0.0575,0.082,,1.51E-03,3.75E+08,,8.20E-04
,,,-0.0574,0.082,,1.51E-03,3.75E+08,,8.20E-04
,,,-0.0573,0.0824,,1.51E-03,3.76E+08,,8.24E-04
,,,-0.0572,0.0824,,1.52E-03,3.76E+08,,8.24E-04
,,,-0.0571,0.082,,1.52E-03,3.77E+08,,8.20E-04
,,,-0.057,0.0824,,1.52E-03,3.78E+08,,8.24E-04
,,,-0.0569,0.082,,1.52E-03,3.78E+08,,8.20E-04
,,,-0.0568,0.0816,,1.53E-03,3.79E+08,,8.16E-04
,,,-0.0567,0.0824,,1.53E-03,3.80E+08,,8.24E-04
,,,-0.0566,0.082,,1.53E-03,3.80E+08,,8.20E-04
,,,-0.0565,0.0824,,1.53E-03,3.81E+08,,8.24E-04
,,,-0.0564,0.0824,,1.54E-03,3.81E+08,,8.24E-04
,,,-0.0563,0.0828,,1.54E-03,3.82E+08,,8.28E-04
,,,-0.0562,0.082,,1.54E-03,3.83E+08,,8.20E-04
,,,-0.0561,0.082,,1.54E-03,3.83E+08,,8.20E-04
,,,-0.056,0.082,,1.55E-03,3.84E+08,,8.20E-04
,,,-0.0559,0.082,,1.55E-03,3.84E+08,,8.20E-04
,,,-0.0558,0.082,,1.55E-03,3.85E+08,,8.20E-04
,,,-0.0557,0.082,,1.55E-03,3.86E+08,,8.20E-04
,,,-0.0556,0.0816,,1.56E-03,3.86E+08,,8.16E-04
,,,-0.0555,0.0816,,1.56E-03,3.87E+08,,8.16E-04
,,,-0.0554,0.0824,,1.56E-03,3.88E+08,,8.24E-04
,,,-0.0553,0.0812,,1.56E-03,3.88E+08,,8.12E-04
,,,-0.0552,0.0816,,1.57E-03,3.89E+08,,8.16E-04
,,,-0.0551,0.0816,,1.57E-03,3.89E+08,,8.16E-04
,,,-0.055,0.0816,,1.57E-03,3.90E+08,,8.16E-04
,,,-0.0549,0.0824,,1.57E-03,3.91E+08,,8.24E-04
,,,-0.0548,0.0812,,1.58E-03,3.91E+08,,8.12E-04
,,,-0.0547,0.082,,1.58E-03,3.92E+08,,8.20E-04
,,,-0.0546,0.0824,,1.58E-03,3.93E+08,,8.24E-04
,,,-0.0545,0.0816,,1.58E-03,3.93E+08,,8.16E-04
,,,-0.0544,0.082,,1.59E-03,3.94E+08,,8.20E-04
,,,-0.0543,0.0828,,1.59E-03,3.94E+08,,8.28E-04
,,,-0.0542,0.0816,,1.59E-03,3.95E+08,,8.16E-04
,,,-0.0541,0.0824,,1.59E-03,3.96E+08,,8.24E-04
,,,-0.054,0.082,,1.60E-03,3.96E+08,,8.20E-04
,,,-0.0539,0.082,,1.60E-03,3.97E+08,,8.20E-04
,,,-0.0538,0.0828,,1.60E-03,3.98E+08,,8.28E-04
,,,-0.0537,0.082,,1.60E-03,3.98E+08,,8.20E-04
,,,-0.0536,0.0824,,1.61E-03,3.99E+08,,8.24E-04
,,,-0.0535,0.0812,,1.61E-03,3.99E+08,,8.12E-04
,,,-0.0534,0.0816,,1.61E-03,4.00E+08,,8.16E-04
,,,-0.0533,0.082,,1.61E-03,4.01E+08,,8.20E-04
,,,-0.0532,0.082,,1.62E-03,4.01E+08,,8.20E-04
,,,-0.0531,0.082,,1.62E-03,4.02E+08,,8.20E-04
,,,-0.053,0.0824,,1.62E-03,4.03E+08,,8.24E-04
,,,-0.0529,0.0816,,1.62E-03,4.03E+08,,8.16E-04
,,,-0.0528,0.0812,,1.63E-03,4.04E+08,,8.12E-04
,,,-0.0527,0.082,,1.63E-03,4.04E+08,,8.20E-04
,,,-0.0526,0.082,,1.63E-03,4.05E+08,,8.20E-04
,,,-0.0525,0.0816,,1.63E-03,4.06E+08,,8.16E-04
,,,-0.0524,0.082,,1.64E-03,4.06E+08,,8.20E-04
,,,-0.0523,0.082,,1.64E-03,4.07E+08,,8.20E-04
,,,-0.0522,0.0824,,1.64E-03,4.07E+08,,8.24E-04
,,,-0.0521,0.0812,,1.64E-03,4.08E+08,,8.12E-04
,,,-0.052,0.0824,,1.65E-03,4.09E+08,,8.24E-04
,,,-0.0519,0.0816,,1.65E-03,4.09E+08,,8.16E-04
,,,-0.0518,0.0828,,1.65E-03,4.10E+08,,8.28E-04
,,,-0.0517,0.082,,1.65E-03,4.11E+08,,8.20E-04
,,,-0.0516,0.082,,1.66E-03,4.11E+08,,8.20E-04
,,,-0.0515,0.0816,,1.66E-03,4.12E+08,,8.16E-04
,,,-0.0514,0.0812,,1.66E-03,4.12E+08,,8.12E-04
,,,-0.0513,0.0824,,1.66E-03,4.13E+08,,8.24E-04
,,,-0.0512,0.0816,,1.67E-03,4.14E+08,,8.16E-04
,,,-0.0511,0.082,,1.67E-03,4.14E+08,,8.20E-04
,,,-0.051,0.0824,,1.67E-03,4.15E+08,,8.24E-04
,,,-0.0509,0.082,,1.67E-03,4.16E+08,,8.20E-04
,,,-0.0508,0.0816,,1.68E-03,4.16E+08,,8.16E-04
,,,-0.0507,0.0816,,1.68E-03,4.17E+08,,8.16E-04
,,,-0.0506,0.0824,,1.68E-03,4.17E+08,,8.24E-04
,,,-0.0505,0.082,,1.68E-03,4.18E+08,,8.20E-04
,,,-0.0504,0.082,,1.69E-03,4.19E+08,,8.20E-04
,,,-0.0503,0.0824,,1.69E-03,4.19E+08,,8.24E-04
,,,-0.0502,0.0832,,1.69E-03,4.20E+08,,8.32E-04
,,,-0.0501,0.0824,,1.69E-03,4.21E+08,,8.24E-04
,,,-0.05,0.0828,,1.70E-03,4.21E+08,,8.28E-04
,,,-0.0499,0.0824,,1.70E-03,4.22E+08,,8.24E-04
,,,-0.0498,0.0824,,1.70E-03,4.22E+08,,8.24E-04
,,,-0.0497,0.0828,,1.70E-03,4.23E+08,,8.28E-04
,,,-0.0496,0.0824,,1.71E-03,4.24E+08,,8.24E-04
,,,-0.0495,0.0816,,1.71E-03,4.24E+08,,8.16E-04
,,,-0.0494,0.082,,1.71E-03,4.25E+08,,8.20E-04
,,,-0.0493,0.082,,1.71E-03,4.25E+08,,8.20E-04
,,,-0.0492,0.0816,,1.72E-03,4.26E+08,,8.16E-04
,,,-0.0491,0.0816,,1.72E-03,4.27E+08,,8.16E-04
,,,-0.049,0.0812,,1.72E-03,4.27E+08,,8.12E-04
,,,-0.0489,0.0816,,1.72E-03,4.28E+08,,8.16E-04
,,,-0.0488,0.0812,,1.73E-03,4.29E+08,,8.12E-04
,,,-0.0487,0.082,,1.73E-03,4.29E+08,,8.20E-04
,,,-0.0486,0.0824,,1.73E-03,4.30E+08,,8.24E-04
,,,-0.0485,0.0824,,1.73E-03,4.30E+08,,8.24E-04
,,,-0.0484,0.0816,,1.74E-03,4.31E+08,,8.16E-04
,,,-0.0483,0.0812,,1.74E-03,4.32E+08,,8.12E-04
,,,-0.0482,0.082,,1.74E-03,4.32E+08,,8.20E-04
,,,-0.0481,0.0816,,1.74E-03,4.33E+08,,8.16E-04
,,,-0.048,0.0816,,1.75E-03,4.34E+08,,8.16E-04
,,,-0.0479,0.0812,,1.75E-03,4.34E+08,,8.12E-04
,,,-0.0478,0.0824,,1.75E-03,4.35E+08,,8.24E-04
,,,-0.0477,0.082,,1.75E-03,4.35E+08,,8.20E-04
,,,-0.0476,0.0824,,1.76E-03,4.36E+08,,8.24E-04
,,,-0.0475,0.0816,,1.76E-03,4.37E+08,,8.16E-04
,,,-0.0474,0.0824,,1.76E-03,4.37E+08,,8.24E-04
,,,-0.0473,0.082,,1.76E-03,4.38E+08,,8.20E-04
,,,-0.0472,0.082,,1.77E-03,4.39E+08,,8.20E-04
,,,-0.0471,0.0816,,1.77E-03,4.39E+08,,8.16E-04
,,,-0.047,0.0824,,1.77E-03,4.40E+08,,8.24E-04
,,,-0.0469,0.0824,,1.77E-03,4.40E+08,,8.24E-04
,,,-0.0468,0.0816,,1.78E-03,4.41E+08,,8.16E-04
,,,-0.0467,0.0816,,1.78E-03,4.42E+08,,8.16E-04
,,,-0.0466,0.082,,1.78E-03,4.42E+08,,8.20E-04
,,,-0.0465,0.0812,,1.78E-03,4.43E+08,,8.12E-04
,,,-0.0464,0.0824,,1.79E-03,4.44E+08,,8.24E-04
,,,-0.0463,0.0812,,1.79E-03,4.44E+08,,8.12E-04
,,,-0.0462,0.0816,,1.79E-03,4.45E+08,,8.16E-04
,,,-0.0461,0.0816,,1.79E-03,4.45E+08,,8.16E-04
,,,-0.046,0.082,,1.80E-03,4.46E+08,,8.20E-04
,,,-0.0459,0.0824,,1.80E-03,4.47E+08,,8.24E-04
,,,-0.0458,0.0816,,1.80E-03,4.47E+08,,8.16E-04
,,,-0.0457,0.0824,,1.80E-03,4.48E+08,,8.24E-04
,,,-0.0456,0.082,,1.81E-03,4.48E+08,,8.20E-04
,,,-0.0455,0.0824,,1.81E-03,4.49E+08,,8.24E-04
,,,-0.0454,0.082,,1.81E-03,4.50E+08,,8.20E-04
,,,-0.0453,0.082,,1.81E-03,4.50E+08,,8.20E-04
,,,-0.0452,0.0816,,1.82E-03,4.51E+08,,8.16E-04
,,,-0.0451,0.0828,,1.82E-03,4.52E+08,,8.28E-04
,,,-0.045,0.0824,,1.82E-03,4.52E+08,,8.24E-04
,,,-0.0449,0.0828,,1.82E-03,4.53E+08,,8.28E-04
,,,-0.0448,0.0824,,1.83E-03,4.53E+08,,8.24E-04
,,,-0.0447,0.0828,,1.83E-03,4.54E+08,,8.28E-04
,,,-0.0446,0.0812,,1.83E-03,4.55E+08,,8.12E-04
,,,-0.0445,0.0832,,1.83E-03,4.55E+08,,8.32E-04
,,,-0.0444,0.082,,1.84E-03,4.56E+08,,8.20E-04
,,,-0.0443,0.082,,1.84E-03,4.57E+08,,8.20E-04
,,,-0.0442,0.0824,,1.84E-03,4.57E+08,,8.24E-04
,,,-0.0441,0.0824,,1.84E-03,4.58E+08,,8.24E-04
,,,-0.044,0.0828,,1.85E-03,4.58E+08,,8.28E-04
,,,-0.0439,0.0812,,1.85E-03,4.59E+08,,8.12E-04
,,,-0.0438,0.0824,,1.85E-03,4.60E+08,,8.24E-04
,,,-0.0437,0.0816,,1.85E-03,4.60E+08,,8.16E-04
,,,-0.0436,0.082,,1.86E-03,4.61E+08,,8.20E-04
,,,-0.0435,0.082,,1.86E-03,4.62E+08,,8.20E-04
,,,-0.0434,0.0824,,1.86E-03,4.62E+08,,8.24E-04
,,,-0.0433,0.0828,,1.86E-03,4.63E+08,,8.28E-04
,,,-0.0432,0.0816,,1.87E-03,4.63E+08,,8.16E-04
,,,-0.0431,0.082,,1.87E-03,4.64E+08,,8.20E-04
,,,-0.043,0.0812,,1.87E-03,4.65E+08,,8.12E-04
,,,-0.0429,0.082,,1.87E-03,4.65E+08,,8.20E-04
,,,-0.0428,0.082,,1.88E-03,4.66E+08,,8.20E-04
,,,-0.0427,0.082,,1.88E-03,4.66E+08,,8.20E-04
,,,-0.0426,0.0816,,1.88E-03,4.67E+08,,8.16E-04
,,,-0.0425,0.0824,,1.88E-03,4.68E+08,,8.24E-04
,,,-0.0424,0.0828,,1.89E-03,4.68E+08,,8.28E-04
,,,-0.0423,0.0824,,1.89E-03,4.69E+08,,8.24E-04
,,,-0.0422,0.0824,,1.89E-03,4.70E+08,,8.24E-04
,,,-0.0421,0.0812,,1.89E-03,4.70E+08,,8.12E-04
,,,-0.042,0.0812,,1.90E-03,4.71E+08,,8.12E-04
