,-0.0234,2.424,,-0.0234,10.4,,,,,,-0.0234,-0.075104478,,,,-0.0234,2.499104478
,-0.02338,2.424,,-0.02338,10.4,,,,,,-0.02338,-0.075104478,,,,-0.02338,2.499104478
,-0.02336,2.432,,-0.02336,10.4,,,,,,-0.02336,-0.067104478,,,,-0.02336,2.499104478
,-0.02334,2.432,,-0.02334,10.4,,,,,,-0.02334,-0.067104478,,,,-0.02334,2.499104478
,-0.02332,2.432,,-0.02332,10.4,,,,,,-0.02332,-0.067104478,,,,-0.02332,2.499104478
,-0.0233,2.432,,-0.0233,10.4,,,,,,-0.0233,-0.067104478,,,,-0.0233,2.499104478
,-0.02328,2.44,,-0.02328,10.4,,,,,,-0.02328,-0.059104478,,,,-0.02328,2.499104478
,-0.02326,2.432,,-0.02326,10.4,,,,,,-0.02326,-0.067104478,,,,-0.02326,2.499104478
,-0.02324,2.432,,-0.02324,10.36,,,,,,-0.02324,-0.057492537,,,,-0.02324,2.489492537
,-0.02322,2.432,,-0.02322,10.4,,,,,,-0.02322,-0.067104478,,,,-0.02322,2.499104478
,-0.0232,2.44,,-0.0232,10.36,,,,,,-0.0232,-0.049492537,,,,-0.0232,2.489492537
,-0.02318,2.432,,-0.02318,10.36,,,,,,-0.02318,-0.057492537,,,,-0.02318,2.489492537
,-0.02316,2.432,,-0.02316,10.4,,,,,,-0.02316,-0.067104478,,,,-0.02316,2.499104478
,-0.02314,2.44,,-0.02314,10.4,,,,,,-0.02314,-0.059104478,,,,-0.02314,2.499104478
,-0.02312,2.44,,-0.02312,10.36,,,,,,-0.02312,-0.049492537,,,,-0.02312,2.489492537
,-0.0231,2.44,,-0.0231,10.4,,,,,,-0.0231,-0.059104478,,,,-0.0231,2.499104478
,-0.02308,2.44,,-0.02308,10.36,,,,,,-0.02308,-0.049492537,,,,-0.02308,2.489492537
,-0.02306,2.44,,-0.02306,10.36,,,,,,-0.02306,-0.049492537,,,,-0.02306,2.489492537
,-0.02304,2.44,,-0.02304,10.36,,,,,,-0.02304,-0.049492537,,,,-0.02304,2.489492537
,-0.02302,2.44,,-0.02302,10.36,,,,,,-0.02302,-0.049492537,,,,-0.02302,2.489492537
,-0.023,2.44,,-0.023,10.36,,,,,,-0.023,-0.049492537,,,,-0.023,2.489492537
,-0.02298,2.432,,-0.02298,10.36,,,,,,-0.02298,-0.057492537,,,,-0.02298,2.489492537
,-0.02296,2.44,,-0.02296,10.36,,,,,,-0.02296,-0.049492537,,,,-0.02296,2.489492537
,-0.02294,2.44,,-0.02294,10.36,,,,,,-0.02294,-0.049492537,,,,-0.02294,2.489492537
,-0.02292,2.44,,-0.02292,10.36,,,,,,-0.02292,-0.049492537,,,,-0.02292,2.489492537
,-0.0229,2.44,,-0.0229,10.36,,,,,,-0.0229,-0.049492537,,,,-0.0229,2.489492537
,-0.02288,2.44,,-0.02288,10.36,,,,,,-0.02288,-0.049492537,,,,-0.02288,2.489492537
,-0.02286,2.44,,-0.02286,10.36,,,,,,-0.02286,-0.049492537,,,,-0.02286,2.489492537
,-0.02284,2.432,,-0.02284,10.36,,,,,,-0.02284,-0.057492537,,,,-0.02284,2.489492537
,-0.02282,2.44,,-0.02282,10.32,,,,,,-0.02282,-0.039880597,,,,-0.02282,2.479880597
,-0.0228,2.44,,-0.0228,10.32,,,,,,-0.0228,-0.039880597,,,,-0.0228,2.479880597
,-0.02278,2.432,,-0.02278,10.36,,,,,,-0.02278,-0.057492537,,,,-0.02278,2.489492537
,-0.02276,2.432,,-0.02276,10.36,,,,,,-0.02276,-0.057492537,,,,-0.02276,2.489492537
,-0.02274,2.424,,-0.02274,10.32,,,,,,-0.02274,-0.055880597,,,,-0.02274,2.479880597
,-0.02272,2.424,,-0.02272,10.36,,,,,,-0.02272,-0.065492537,,,,-0.02272,2.489492537
,-0.0227,2.424,,-0.0227,10.32,,,,,,-0.0227,-0.055880597,,,,-0.0227,2.479880597
